Time	EEG_Fp1	EEG_Fp2	PPG
오후 1:49:32.321 	0.000041	0.000013	0.000912
오후 1:49:32.324 	0.000031	0.000004	0.000912
오후 1:49:32.324 	0.000039	0.000024	0.000912
오후 1:49:32.327 	0.000038	0.000016	0.000912
오후 1:49:32.327 	0.000031	0.000004	0.000912
오후 1:49:32.349 	0.000038	-0.000004	0.000912
오후 1:49:32.349 	0.000055	0.000017	0.000912
오후 1:49:32.352 	0.000062	0.000023	0.000912
오후 1:49:32.352 	0.000050	0.000017	0.000912
오후 1:49:32.354 	0.000031	0.000007	0.000912
오후 1:49:32.354 	0.000058	0.000022	0.000912
오후 1:49:32.357 	0.000056	0.000017	0.000912
오후 1:49:32.357 	0.000050	0.000001	0.000912
오후 1:49:32.377 	0.000045	0.000002	0.000912
오후 1:49:32.377 	0.000046	0.000016	0.000912
오후 1:49:32.380 	0.000055	0.000013	0.000912
오후 1:49:32.380 	0.000078	0.000028	0.000912
오후 1:49:32.382 	0.000050	0.000000	0.000912
오후 1:49:32.382 	0.000061	0.000002	0.000912
오후 1:49:32.385 	0.000076	0.000016	0.000912
오후 1:49:32.385 	0.000062	-0.000007	0.000912
오후 1:49:32.408 	0.000084	0.000018	0.000912
오후 1:49:32.408 	0.000084	0.000018	0.000912
오후 1:49:32.413 	0.000087	0.000028	0.000912
오후 1:49:32.413 	0.000063	0.000021	0.000912
오후 1:49:32.416 	0.000055	0.000020	0.000912
오후 1:49:32.416 	0.000051	0.000013	0.000912
오후 1:49:32.437 	0.000076	0.000029	0.000912
오후 1:49:32.437 	0.000059	0.000026	0.000912
오후 1:49:32.441 	0.000056	0.000014	0.000912
오후 1:49:32.441 	0.000041	0.000012	0.000912
오후 1:49:32.445 	0.000049	0.000018	0.000912
오후 1:49:32.445 	0.000074	0.000032	0.000912
오후 1:49:32.454 	0.000063	0.000023	0.000912
오후 1:49:32.454 	0.000070	0.000021	0.000912
오후 1:49:32.487 	0.000061	0.000008	0.000912
오후 1:49:32.487 	0.000076	0.000025	0.000912
오후 1:49:32.490 	0.000058	0.000018	0.000912
오후 1:49:32.490 	0.000048	0.000019	0.000912
오후 1:49:32.493 	0.000036	0.000008	0.000912
오후 1:49:32.493 	0.000063	0.000023	0.000912
오후 1:49:32.496 	0.000089	0.000047	0.000912
오후 1:49:32.496 	0.000069	0.000030	0.000912
오후 1:49:32.523 	0.000060	0.000021	0.000912
오후 1:49:32.523 	0.000073	0.000021	0.000912
오후 1:49:32.526 	0.000091	0.000045	0.000912
오후 1:49:32.526 	0.000078	0.000030	0.000912
오후 1:49:32.530 	0.000044	0.000001	0.000912
오후 1:49:32.530 	0.000089	0.000048	0.000912
오후 1:49:32.532 	0.000097	0.000053	0.000912
오후 1:49:32.532 	0.000098	0.000061	0.000912
오후 1:49:32.557 	0.000062	0.000020	0.000912
오후 1:49:32.557 	0.000059	0.000027	0.000912
오후 1:49:32.559 	0.000076	0.000029	0.000912
오후 1:49:32.559 	0.000098	0.000054	0.000912
오후 1:49:32.563 	0.000069	0.000020	0.000912
오후 1:49:32.563 	0.000072	0.000026	0.000912
오후 1:49:32.566 	0.000104	0.000052	0.000912
오후 1:49:32.566 	0.000111	0.000057	0.000912
오후 1:49:32.579 	0.000104	0.000050	0.000912
오후 1:49:32.579 	0.000089	0.000043	0.000912
오후 1:49:32.614 	0.000089	0.000038	0.000912
오후 1:49:32.614 	0.000097	0.000052	0.000912
오후 1:49:32.617 	0.000093	0.000055	0.000912
오후 1:49:32.617 	0.000111	0.000072	0.000912
오후 1:49:32.620 	0.000068	0.000026	0.000912
오후 1:49:32.620 	0.000089	0.000055	0.000912
오후 1:49:32.623 	0.000096	0.000055	0.000912
오후 1:49:32.623 	0.000090	0.000052	0.000912
오후 1:49:32.648 	0.000048	0.000030	0.000912
오후 1:49:32.648 	0.000084	0.000052	0.000912
오후 1:49:32.650 	0.000089	0.000041	0.000912
오후 1:49:32.650 	0.000074	0.000032	0.000912
오후 1:49:32.653 	0.000058	0.000026	0.000912
오후 1:49:32.653 	0.000086	0.000041	0.000912
오후 1:49:32.655 	0.000086	0.000053	0.000912
오후 1:49:32.655 	0.000067	0.000034	0.000912
오후 1:49:32.657 	0.000057	0.000020	0.000912
오후 1:49:32.657 	0.000070	0.000035	0.000912
오후 1:49:32.681 	0.000071	0.000041	0.000912
오후 1:49:32.681 	0.000087	0.000054	0.000912
오후 1:49:32.683 	0.000092	0.000041	0.000912
오후 1:49:32.683 	0.000092	0.000034	0.000912
오후 1:49:32.686 	0.000107	0.000049	0.000912
오후 1:49:32.686 	0.000101	0.000040	0.000912
오후 1:49:32.688 	0.000090	0.000041	0.000912
오후 1:49:32.688 	0.000101	0.000048	0.000912
오후 1:49:32.690 	0.000095	0.000052	0.000912
오후 1:49:32.690 	0.000123	0.000083	0.000912
오후 1:49:32.713 	0.000096	0.000053	0.000912
오후 1:49:32.713 	0.000063	0.000025	0.000912
오후 1:49:32.715 	0.000072	0.000034	0.000912
오후 1:49:32.715 	0.000110	0.000067	0.000912
오후 1:49:32.718 	0.000070	0.000030	0.000912
오후 1:49:32.718 	0.000062	0.000033	0.000912
오후 1:49:32.720 	0.000059	0.000030	0.000912
오후 1:49:32.720 	0.000077	0.000034	0.000912
오후 1:49:32.723 	0.000067	0.000040	0.000912
오후 1:49:32.723 	0.000067	0.000033	0.000912
오후 1:49:32.745 	0.000058	0.000045	0.000912
오후 1:49:32.745 	0.000069	0.000054	0.000912
오후 1:49:32.747 	0.000087	0.000055	0.000912
오후 1:49:32.747 	0.000090	0.000065	0.000912
오후 1:49:32.750 	0.000089	0.000047	0.000912
오후 1:49:32.750 	0.000080	0.000056	0.000912
오후 1:49:32.753 	0.000088	0.000054	0.000912
오후 1:49:32.753 	0.000088	0.000059	0.000912
오후 1:49:32.757 	0.000058	0.000030	0.000912
오후 1:49:32.757 	0.000066	0.000040	0.000912
오후 1:49:32.783 	0.000095	0.000068	0.000912
오후 1:49:32.783 	0.000078	0.000050	0.000912
오후 1:49:32.785 	0.000070	0.000058	0.000912
오후 1:49:32.785 	0.000086	0.000058	0.000912
오후 1:49:32.788 	0.000114	0.000071	0.000912
오후 1:49:32.788 	0.000093	0.000059	0.000912
오후 1:49:32.792 	0.000080	0.000044	0.000912
오후 1:49:32.792 	0.000072	0.000032	0.000912
오후 1:49:32.815 	0.000093	0.000051	0.000912
오후 1:49:32.815 	0.000085	0.000057	0.000912
오후 1:49:32.818 	0.000058	0.000039	0.000912
오후 1:49:32.818 	0.000084	0.000050	0.000912
오후 1:49:32.822 	0.000076	0.000050	0.000912
오후 1:49:32.822 	0.000074	0.000042	0.000912
오후 1:49:32.824 	0.000072	0.000045	0.000912
오후 1:49:32.824 	0.000055	0.000019	0.000912
오후 1:49:32.846 	0.000074	0.000043	0.000912
오후 1:49:32.846 	0.000093	0.000039	0.000912
오후 1:49:32.848 	0.000100	0.000043	0.000912
오후 1:49:32.848 	0.000090	0.000058	0.000912
오후 1:49:32.853 	0.000093	0.000048	0.000912
오후 1:49:32.853 	0.000089	0.000041	0.000912
오후 1:49:32.857 	0.000085	0.000040	0.000912
오후 1:49:32.857 	0.000081	0.000049	0.000912
오후 1:49:32.886 	0.000083	0.000056	0.000912
오후 1:49:32.886 	0.000090	0.000063	0.000912
오후 1:49:32.888 	0.000092	0.000065	0.000912
오후 1:49:32.888 	0.000077	0.000053	0.000912
오후 1:49:32.890 	0.000068	0.000053	0.000912
오후 1:49:32.890 	0.000089	0.000071	0.000912
오후 1:49:32.893 	0.000081	0.000046	0.000912
오후 1:49:32.893 	0.000079	0.000059	0.000912
오후 1:49:32.915 	0.000088	0.000057	0.000912
오후 1:49:32.915 	0.000088	0.000067	0.000912
오후 1:49:32.917 	0.000091	0.000076	0.000912
오후 1:49:32.917 	0.000069	0.000043	0.000912
오후 1:49:32.920 	0.000068	0.000045	0.000912
오후 1:49:32.920 	0.000089	0.000076	0.000912
오후 1:49:32.923 	0.000101	0.000083	0.000912
오후 1:49:32.923 	0.000092	0.000070	0.000912
오후 1:49:32.926 	0.000080	0.000054	0.000912
오후 1:49:32.926 	0.000070	0.000054	0.000912
오후 1:49:32.949 	0.000080	0.000061	0.000912
오후 1:49:32.949 	0.000080	0.000061	0.000912
오후 1:49:32.952 	0.000055	0.000048	0.000912
오후 1:49:32.952 	0.000068	0.000054	0.000912
오후 1:49:32.954 	0.000096	0.000076	0.000912
오후 1:49:32.954 	0.000091	0.000076	0.000912
오후 1:49:32.956 	0.000070	0.000051	0.000912
오후 1:49:32.956 	0.000078	0.000051	0.000912
오후 1:49:32.981 	0.000096	0.000066	0.000912
오후 1:49:32.981 	0.000093	0.000083	0.000912
오후 1:49:32.983 	0.000064	0.000057	0.000912
오후 1:49:32.983 	0.000058	0.000038	0.000912
오후 1:49:32.985 	0.000101	0.000085	0.000912
오후 1:49:32.985 	0.000100	0.000073	0.000912
오후 1:49:32.988 	0.000101	0.000065	0.000912
오후 1:49:32.988 	0.000087	0.000063	0.000912
오후 1:49:32.997 	0.000121	0.000081	0.000912
오후 1:49:32.997 	0.000120	0.000086	0.000912
오후 1:49:33.016 	0.000118	0.000077	0.000912
오후 1:49:33.016 	0.000101	0.000065	0.000912
오후 1:49:33.019 	0.000097	0.000052	0.000912
오후 1:49:33.019 	0.000125	0.000086	0.000912
오후 1:49:33.073 	0.000112	0.000068	0.000912
오후 1:49:33.073 	0.000098	0.000056	0.000912
오후 1:49:33.118 	0.000093	0.000044	0.000912
오후 1:49:33.118 	0.000091	0.000063	0.000912
오후 1:49:33.121 	0.000104	0.000065	0.000912
오후 1:49:33.121 	0.000122	0.000080	0.000912
오후 1:49:33.123 	0.000106	0.000062	0.000912
오후 1:49:33.123 	0.000120	0.000068	0.000912
오후 1:49:33.126 	0.000129	0.000068	0.000912
오후 1:49:33.126 	0.000109	0.000058	0.000912
오후 1:49:33.151 	0.000084	0.000043	0.000912
오후 1:49:33.151 	0.000110	0.000062	0.000912
오후 1:49:33.153 	0.000131	0.000076	0.000912
오후 1:49:33.153 	0.000120	0.000067	0.000912
오후 1:49:33.154 	0.000104	0.000052	0.000912
오후 1:49:33.154 	0.000084	0.000049	0.000912
오후 1:49:33.156 	0.000103	0.000062	0.000912
오후 1:49:33.156 	0.000101	0.000075	0.000912
오후 1:49:33.159 	0.000083	0.000051	0.000912
오후 1:49:33.159 	0.000080	0.000055	0.000912
오후 1:49:33.183 	0.000103	0.000080	0.000912
오후 1:49:33.183 	0.000114	0.000081	0.000912
오후 1:49:33.185 	0.000096	0.000064	0.000912
오후 1:49:33.185 	0.000090	0.000055	0.000912
오후 1:49:33.188 	0.000113	0.000068	0.000912
오후 1:49:33.188 	0.000113	0.000063	0.000912
오후 1:49:33.190 	0.000113	0.000075	0.000912
오후 1:49:33.190 	0.000104	0.000051	0.000912
오후 1:49:33.193 	0.000089	0.000047	0.000912
오후 1:49:33.193 	0.000138	0.000090	0.000912
오후 1:49:33.214 	0.000119	0.000063	0.000912
오후 1:49:33.214 	0.000127	0.000070	0.000912
오후 1:49:33.217 	0.000105	0.000055	0.000912
오후 1:49:33.217 	0.000114	0.000072	0.000912
오후 1:49:33.219 	0.000129	0.000090	0.000912
오후 1:49:33.219 	0.000091	0.000045	0.000912
오후 1:49:33.222 	0.000108	0.000059	0.000912
오후 1:49:33.222 	0.000122	0.000081	0.000912
오후 1:49:33.247 	0.000088	0.000053	0.000912
오후 1:49:33.247 	0.000093	0.000055	0.000912
오후 1:49:33.250 	0.000090	0.000055	0.000912
오후 1:49:33.250 	0.000107	0.000081	0.000912
오후 1:49:33.253 	0.000104	0.000074	0.000912
오후 1:49:33.253 	0.000104	0.000067	0.000912
오후 1:49:33.255 	0.000100	0.000065	0.000912
오후 1:49:33.255 	0.000100	0.000056	0.000912
오후 1:49:33.258 	0.000113	0.000076	0.000912
오후 1:49:33.258 	0.000132	0.000091	0.000912
오후 1:49:33.281 	0.000093	0.000058	0.000912
오후 1:49:33.281 	0.000101	0.000072	0.000912
오후 1:49:33.284 	0.000113	0.000070	0.000912
오후 1:49:33.284 	0.000089	0.000054	0.000912
오후 1:49:33.286 	0.000083	0.000063	0.000912
오후 1:49:33.286 	0.000107	0.000072	0.000912
오후 1:49:33.289 	0.000092	0.000057	0.000912
오후 1:49:33.289 	0.000101	0.000075	0.000912
오후 1:49:33.315 	0.000102	0.000082	0.000912
오후 1:49:33.315 	0.000093	0.000070	0.000912
오후 1:49:33.319 	0.000122	0.000100	0.000912
오후 1:49:33.319 	0.000113	0.000071	0.000912
오후 1:49:33.321 	0.000099	0.000062	0.000912
오후 1:49:33.321 	0.000105	0.000069	0.000912
오후 1:49:33.323 	0.000094	0.000062	0.000912
오후 1:49:33.323 	0.000105	0.000073	0.000912
오후 1:49:33.335 	0.000114	0.000083	0.000912
오후 1:49:33.335 	0.000087	0.000046	0.000912
오후 1:49:33.388 	0.000123	0.000092	0.000912
오후 1:49:33.388 	0.000104	0.000073	0.000912
오후 1:49:33.391 	0.000116	0.000083	0.000912
오후 1:49:33.391 	0.000103	0.000075	0.000912
오후 1:49:33.393 	0.000054	0.000041	0.000912
오후 1:49:33.393 	0.000079	0.000061	0.000912
오후 1:49:33.404 	0.000111	0.000100	0.000912
오후 1:49:33.404 	0.000095	0.000081	0.000912
오후 1:49:33.446 	0.000073	0.000057	0.000912
오후 1:49:33.446 	0.000090	0.000063	0.000912
오후 1:49:33.448 	0.000109	0.000083	0.000912
오후 1:49:33.448 	0.000091	0.000080	0.000912
오후 1:49:33.451 	0.000090	0.000074	0.000912
오후 1:49:33.451 	0.000084	0.000066	0.000912
오후 1:49:33.453 	0.000102	0.000085	0.000912
오후 1:49:33.453 	0.000087	0.000064	0.000912
오후 1:49:33.470 	0.000094	0.000079	0.000912
오후 1:49:33.470 	0.000102	0.000094	0.000912
오후 1:49:33.480 	0.000105	0.000082	0.000912
오후 1:49:33.480 	0.000090	0.000069	0.000912
오후 1:49:33.507 	0.000089	0.000062	0.000912
오후 1:49:33.507 	0.000076	0.000045	0.000912
오후 1:49:33.510 	0.000092	0.000074	0.000912
오후 1:49:33.510 	0.000087	0.000080	0.000912
오후 1:49:33.514 	0.000070	0.000068	0.000912
오후 1:49:33.514 	0.000066	0.000061	0.000912
오후 1:49:33.523 	0.000080	0.000067	0.000912
오후 1:49:33.523 	0.000096	0.000081	0.000912
오후 1:49:33.553 	0.000087	0.000068	0.000912
오후 1:49:33.553 	0.000067	0.000066	0.000912
오후 1:49:33.555 	0.000076	0.000063	0.000912
오후 1:49:33.555 	0.000097	0.000085	0.000912
오후 1:49:33.557 	0.000077	0.000052	0.000912
오후 1:49:33.557 	0.000074	0.000053	0.000912
오후 1:49:33.560 	0.000072	0.000057	0.000912
오후 1:49:33.560 	0.000101	0.000091	0.000912
오후 1:49:33.565 	0.000095	0.000077	0.000912
오후 1:49:33.565 	0.000096	0.000069	0.000912
오후 1:49:33.590 	0.000090	0.000069	0.000912
오후 1:49:33.590 	0.000102	0.000072	0.000912
오후 1:49:33.592 	0.000114	0.000089	0.000912
오후 1:49:33.592 	0.000089	0.000058	0.000912
오후 1:49:33.594 	0.000083	0.000058	0.000912
오후 1:49:33.594 	0.000122	0.000098	0.000912
오후 1:49:33.598 	0.000095	0.000072	0.000912
오후 1:49:33.598 	0.000104	0.000093	0.000912
오후 1:49:33.625 	0.000087	0.000076	0.000912
오후 1:49:33.625 	0.000075	0.000061	0.000912
오후 1:49:33.627 	0.000094	0.000076	0.000912
오후 1:49:33.627 	0.000116	0.000094	0.000912
오후 1:49:33.630 	0.000087	0.000083	0.000912
오후 1:49:33.630 	0.000089	0.000080	0.000912
오후 1:49:33.632 	0.000110	0.000103	0.000912
오후 1:49:33.632 	0.000125	0.000115	0.000912
오후 1:49:33.634 	0.000114	0.000099	0.000912
오후 1:49:33.634 	0.000104	0.000086	0.000912
오후 1:49:33.660 	0.000109	0.000097	0.000912
오후 1:49:33.660 	0.000100	0.000087	0.000912
오후 1:49:33.664 	0.000110	0.000089	0.000912
오후 1:49:33.664 	0.000108	0.000089	0.000912
오후 1:49:33.666 	0.000081	0.000080	0.000912
오후 1:49:33.666 	0.000107	0.000105	0.000912
오후 1:49:33.668 	0.000100	0.000084	0.000912
오후 1:49:33.668 	0.000095	0.000073	0.000912
오후 1:49:33.714 	0.000092	0.000053	0.000912
오후 1:49:33.714 	0.000118	0.000088	0.000912
오후 1:49:33.717 	0.000109	0.000094	0.000912
오후 1:49:33.717 	0.000094	0.000083	0.000912
오후 1:49:33.720 	0.000089	0.000067	0.000912
오후 1:49:33.720 	0.000119	0.000085	0.000912
오후 1:49:33.722 	0.000117	0.000100	0.000912
오후 1:49:33.722 	0.000103	0.000087	0.000912
오후 1:49:33.768 	0.000096	0.000084	0.000912
오후 1:49:33.768 	0.000102	0.000082	0.000912
오후 1:49:33.770 	0.000111	0.000085	0.000912
오후 1:49:33.770 	0.000096	0.000061	0.000912
오후 1:49:33.774 	0.000074	0.000047	0.000912
오후 1:49:33.774 	0.000108	0.000073	0.000912
오후 1:49:33.776 	0.000114	0.000096	0.000912
오후 1:49:33.776 	0.000108	0.000094	0.000912
오후 1:49:33.807 	0.000087	0.000073	0.000912
오후 1:49:33.807 	0.000079	0.000060	0.000912
오후 1:49:33.814 	0.000084	0.000086	0.000912
오후 1:49:33.814 	0.000087	0.000087	0.000912
오후 1:49:33.824 	0.000081	0.000080	0.000912
오후 1:49:33.824 	0.000078	0.000065	0.000912
오후 1:49:33.878 	0.000097	0.000080	0.000912
오후 1:49:33.878 	0.000095	0.000088	0.000912
오후 1:49:33.880 	0.000102	0.000093	0.000912
오후 1:49:33.880 	0.000078	0.000082	0.000912
오후 1:49:33.883 	0.000099	0.000093	0.000912
오후 1:49:33.883 	0.000096	0.000094	0.000912
오후 1:49:33.885 	0.000068	0.000062	0.000912
오후 1:49:33.885 	0.000080	0.000069	0.000912
오후 1:49:33.887 	0.000090	0.000091	0.000912
오후 1:49:33.887 	0.000104	0.000101	0.000912
오후 1:49:33.926 	0.000103	0.000101	0.000912
오후 1:49:33.926 	0.000094	0.000080	0.000912
오후 1:49:33.929 	0.000104	0.000078	0.000912
오후 1:49:33.929 	0.000101	0.000084	0.000912
오후 1:49:33.931 	0.000104	0.000082	0.000912
오후 1:49:33.931 	0.000104	0.000073	0.000912
오후 1:49:33.933 	0.000114	0.000075	0.000912
오후 1:49:33.933 	0.000125	0.000096	0.000912
오후 1:49:33.936 	0.000108	0.000086	0.000912
오후 1:49:33.936 	0.000075	0.000063	0.000912
오후 1:49:33.957 	0.000085	0.000068	0.000912
오후 1:49:33.957 	0.000089	0.000074	0.000912
오후 1:49:33.960 	0.000099	0.000075	0.000912
오후 1:49:33.960 	0.000094	0.000073	0.000912
오후 1:49:33.964 	0.000110	0.000082	0.000912
오후 1:49:33.964 	0.000131	0.000097	0.000912
오후 1:49:33.973 	0.000124	0.000103	0.000912
오후 1:49:33.973 	0.000082	0.000070	0.000912
오후 1:49:34.004 	0.000094	0.000070	0.000912
오후 1:49:34.004 	0.000085	0.000069	0.000912
오후 1:49:34.009 	0.000108	0.000088	0.000912
오후 1:49:34.009 	0.000105	0.000081	0.000912
오후 1:49:34.011 	0.000099	0.000085	0.000912
오후 1:49:34.011 	0.000080	0.000047	0.000912
오후 1:49:34.033 	0.000102	0.000070	0.000912
오후 1:49:34.033 	0.000101	0.000085	0.000912
오후 1:49:34.035 	0.000080	0.000066	0.000912
오후 1:49:34.035 	0.000084	0.000059	0.000912
오후 1:49:34.037 	0.000104	0.000063	0.000912
오후 1:49:34.037 	0.000102	0.000050	0.000912
오후 1:49:34.040 	0.000106	0.000076	0.000912
오후 1:49:34.040 	0.000093	0.000057	0.000912
오후 1:49:34.046 	0.000090	0.000052	0.000912
오후 1:49:34.046 	0.000097	0.000058	0.000912
오후 1:49:34.074 	0.000096	0.000066	0.000912
오후 1:49:34.074 	0.000086	0.000056	0.000912
오후 1:49:34.077 	0.000108	0.000058	0.000912
오후 1:49:34.077 	0.000120	0.000063	0.000912
오후 1:49:34.100 	0.000125	0.000077	0.000912
오후 1:49:34.100 	0.000092	0.000052	0.000912
오후 1:49:34.132 	0.000102	0.000069	0.000912
오후 1:49:34.132 	0.000121	0.000074	0.000912
오후 1:49:34.134 	0.000116	0.000082	0.000912
오후 1:49:34.134 	0.000090	0.000059	0.000912
오후 1:49:34.137 	0.000077	0.000044	0.000912
오후 1:49:34.137 	0.000118	0.000075	0.000912
오후 1:49:34.139 	0.000107	0.000063	0.000912
오후 1:49:34.139 	0.000103	0.000067	0.000912
오후 1:49:34.143 	0.000083	0.000051	0.000912
오후 1:49:34.143 	0.000101	0.000070	0.000912
오후 1:49:34.199 	0.000101	0.000074	0.000912
오후 1:49:34.199 	0.000059	0.000038	0.000912
오후 1:49:34.201 	0.000065	0.000046	0.000912
오후 1:49:34.201 	0.000077	0.000050	0.000912
오후 1:49:34.204 	0.000081	0.000057	0.000912
오후 1:49:34.204 	0.000096	0.000065	0.000912
오후 1:49:34.206 	0.000089	0.000063	0.000912
오후 1:49:34.206 	0.000082	0.000054	0.000912
오후 1:49:34.208 	0.000092	0.000075	0.000912
오후 1:49:34.208 	0.000113	0.000079	0.000912
오후 1:49:34.255 	0.000089	0.000065	0.000912
오후 1:49:34.255 	0.000101	0.000072	0.000912
오후 1:49:34.258 	0.000101	0.000079	0.000912
오후 1:49:34.258 	0.000111	0.000096	0.000912
오후 1:49:34.262 	0.000101	0.000076	0.000912
오후 1:49:34.262 	0.000083	0.000057	0.000912
오후 1:49:34.264 	0.000100	0.000067	0.000912
오후 1:49:34.264 	0.000101	0.000077	0.000912
오후 1:49:34.286 	0.000063	0.000045	0.000912
오후 1:49:34.286 	0.000055	0.000034	0.000912
오후 1:49:34.288 	0.000072	0.000050	0.000912
오후 1:49:34.288 	0.000091	0.000076	0.000912
오후 1:49:34.291 	0.000093	0.000072	0.000912
오후 1:49:34.291 	0.000071	0.000058	0.000912
오후 1:49:34.303 	0.000062	0.000057	0.000912
오후 1:49:34.303 	0.000069	0.000053	0.000912
오후 1:49:34.375 	0.000070	0.000062	0.000912
오후 1:49:34.375 	0.000061	0.000039	0.000912
오후 1:49:34.378 	0.000084	0.000058	0.000912
오후 1:49:34.378 	0.000093	0.000069	0.000912
오후 1:49:34.381 	0.000088	0.000061	0.000912
오후 1:49:34.381 	0.000071	0.000056	0.000912
오후 1:49:34.384 	0.000050	0.000046	0.000912
오후 1:49:34.384 	0.000055	0.000057	0.000912
오후 1:49:34.408 	0.000064	0.000054	0.000912
오후 1:49:34.408 	0.000049	0.000038	0.000912
